**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           9           8   22302.76    
           9          10   28893.83    
           9          30   6596.393    
          10           5   7185.009    
          10           9   14279.82    
          10          11   51821.05    
          10          29   3472.426    
          11           5   225.4361    
          11          10   11306.56    
          11          12   38989.87    
          11          28   24145.30    
          12          11   12172.86    
          12          13   24923.61    
          12          27   25811.70    
          13          12   12751.60    
          13          14   11338.79    
          13          15   35088.26    
          13          26   5729.755    
          14          13   8429.517    
          14          15   9712.445    
          14          17   25387.65    
          15          13   11278.97    
          15          14   27775.79    
          15          16   23916.66    
          15          25   8476.938    
          16          15   14093.24    
          16          17   13958.73    
          16          18   25262.00    
          16          24   4118.417    
          17          14   4415.033    
          17          16   4549.089    
          17          18   22633.45    
          17          20   28902.10    
          18          16   13673.62    
          18          17   5070.032    
          18          19   30006.89    
          18          23   21137.37    
          19          18   16389.23    
          19          20   5180.132    
          19          21   28360.59    
          19          22   30533.51    
          20          17   16083.26    
          20          19   30589.76    
          20          21   21140.42    
          21          19   12777.60    
          21          20   33731.21    
          21          22   5578.261    
          22          19   7089.207    
          22          21   2586.061    
          22          23   36592.45    
          22          43   55.62324    
          23          18   5603.231    
          23          22   10176.19    
          23          24   53091.42    
          23          43   10339.46    
          24          16   15293.02    
          24          23   11411.52    
          24          25   34526.60    
          24          43   14440.07    
          25          15   12554.42    
          25          24   9923.568    
          25          26   28076.81    
          25          42   11273.86    
          26          13   20276.30    
          26          25   11231.70    
          26          27   19560.03    
          26          41   9445.909    
          27          12   11166.70    
          27          26   18260.26    
          27          28   37155.50    
          27          40   6552.567    
          28          11   9842.953    
          28          27   13321.80    
          28          29   46576.98    
          28          39   19777.61    
          29          10   18498.28    
          29          28   8461.164    
          29          30   34682.76    
          29          38   14086.30    
          30           9   12690.47    
          30          29   14187.44    
          30          31   35899.63    
          30          37   22177.39    
          31           8   16343.63    
          31          30   15900.21    
          31          32   26101.03    
          32           7   21434.91    
          32          31   16221.11    
          37          30   27775.56    
          37          38   20824.97    
          38          29   11491.66    
          38          37   26423.14    
          38          39   16401.57    
          39          28   19757.38    
          39          38   19405.11    
          39          40   6710.057    
          40          27   14441.50    
          40          39   9693.362    
          40          41   10213.28    
          41          26   8447.114    
          41          40   21085.52    
          41          42   7921.444    
          42          25   7593.414    
          42          41   17794.89    
          42          43   12941.01    
          43          22   35.38145    
          43          23   10068.96    
          43          24   8537.811    
          43          42   19134.01    
_____________________________________________________________________												
4	k,	Number	of	the	LAYER							
104	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           4           5   22921.89    
           4           7   13483.02    
           5           4   10795.47    
           5           8   15263.83    
           5           9   15220.94    
           5          10   14971.57    
           7           4   25609.45    
           7           8   21219.77    
           7          32   19585.72    
           8           5   7966.954    
           8           7   35225.40    
           8           9   56906.53    
           8          31   12927.50    
           9           5   16110.40    
           9           8   51310.13    
           9          10   41346.59    
           9          30   30535.04    
          10           5   9252.570    
          10           9   44655.41    
          10          11   82973.25    
          10          29   12804.43    
          11          10   38267.75    
          11          12   48095.73    
          11          28   46904.22    
          12          11   23499.12    
          12          13   24529.63    
          12          27   63465.67    
          13          12   33449.46    
          13          15   73623.54    
          13          26   17890.94    
          15          13   22010.46    
          15          16   67293.10    
          15          25   36770.21    
          16          15   27895.78    
          16          17   29363.72    
          16          18   67279.47    
          16          24   13938.51    
          17          16   13006.92    
